timestamp,type,gameId,summonerName,item,itemImg
0.07086666666666666,ITEM_PURCHASED,2677225,JDG knight,Escudo de Doran,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1054_tank_t1_doransshield.png
0.07585,ITEM_PURCHASED,2677225,BLG Yagao,Anel de Doran,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1056_mage_t1_doransring.png
0.07585,ITEM_PURCHASED,2677225,BLG Yagao,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.07585,ITEM_PURCHASED,2677225,BLG Yagao,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.08251666666666667,ITEM_PURCHASED,2677225,BLG Yagao,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.08251666666666667,ITEM_PURCHASED,2677225,JDG MISSING,Escudo Relicário,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3858_tank_t1_relicshield.png
0.08251666666666667,ITEM_PURCHASED,2677225,JDG MISSING,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.08251666666666667,ITEM_PURCHASED,2677225,JDG MISSING,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.08473333333333333,ITEM_PURCHASED,2677225,JDG knight,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
0.08975,ITEM_PURCHASED,2677225,JDG knight,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.21128333333333332,ITEM_PURCHASED,2677225,BLG XUN,Filhote de Garrabrasa,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1101_jungle_t1_scorchclawpup.png
0.21625,ITEM_PURCHASED,2677225,JDG Kanavi,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
0.22565,ITEM_PURCHASED,2677225,BLG XUN,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
0.22901666666666667,ITEM_PURCHASED,2677225,BLG XUN,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
1.0529166666666667,ITEM_PURCHASED,2677225,JDG MISSING,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
